Prensa Latina,http://www.prensa-latina.cu/index.php?o=rn&amp;id=121078&amp;SEO=esperan-recibir-hoy-defensa-de-temer-en-comision-del-legislativo,Cuba (Español),WORLD
Prensa Latina,http://www.prensa-latina.cu/index.php?o=rn&amp;id=121204&amp;SEO=seis-departamentos-de-honduras-bajo-alerta-amarilla-por-inundaciones,Cuba (Español),WORLD
Prensa Latina,http://www.prensa-latina.cu/index.php?o=rn&amp;id=121214&amp;SEO=bolivia-denuncia-ante-oea-intromision-de-almagro-en-asuntos-internos,Cuba (Español),WORLD
Prensa Latina,http://www.prensa-latina.cu/index.php?o=rn&amp;id=121173&amp;SEO=vientos-fuertes-y-persistentes-amenazan-sur-de-uruguay,Cuba (Español),WORLD
Radio Rebelde,http://www.radiorebelde.cu/boletin/destaca-ministra-educacion-importancia-superacion-docente-20171004/,Cuba (Español),WORLD
Radio Rebelde,http://www.radiorebelde.cu/noticia/cataluna-puertas-una-declaracion-unilateral-independencia-20171004/,Cuba (Español),WORLD
Radio Rebelde,http://www.radiorebelde.cu/noticia/aviso-ciclon-tropical-no1-sobre-depresion-no-16-20171004/,Cuba (Español),WORLD
Radio Rebelde,http://www.radiorebelde.cu/comentarios/senado-nicaragua-aprueba-nica-act-20171004/,Cuba (Español),WORLD
Radio Reloj,http://www.radioreloj.cu/noticias-radio-reloj/sociedad/tratara-evento-regional-en-la-habana-sobre-igualdad-de-la-mujer/,Cuba (Español),WORLD
Radio Reloj,http://www.radioreloj.cu/noticias-radio-reloj/internacionales/rey-de-espana-opuesto-al-referendum-en-cataluna/,Cuba (Español),WORLD
Radio Reloj,http://www.radioreloj.cu/noticias-radio-reloj/internacionales/maduro-anuncia-encuentro-con-putin-en-rusia/,Cuba (Español),WORLD
Radio Cadena Agramonte,http://www.cadenagramonte.cu/articulos/ver/73826:sesionara-en-cuba-encuentro-regional-sobre-la-mujer,Cuba (Español),WORLD
Radio Cadena Agramonte,http://www.cadenagramonte.cu/articulos/ver/73827:cuba-ofrece-ayuda-a-puerto-rico-por-danos-de-huracan-maria,Cuba (Español),WORLD
Radio Cadena Agramonte,http://www.cadenagramonte.cu/articulos/ver/73799:trump-en-puerto-rico-para-evaluar-consecuencias-del-huracan-maria,Cuba (Español),WORLD
Radio Cadena Agramonte,http://www.cadenagramonte.cu/articulos/ver/73815:acoge-cuba-debate-sobre-uso-pacifico-del-espacio-ultraterrestre,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Cuba-organiza-celebracion-de-Conferencia-Regional-sobre-la-Mujer-20171004-0042.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/La-monarquia-espanola-es-verdaderamente-eficiente--20171004-0027.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Cataluna-declarara-su-independencia-en-los-proximos-dias-20171003-0055.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Rey-acusa-a-Gobierno-de-Cataluna-de-quebrar-la-unidad-en-Espana-20171003-0041.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Arrestan-a-37-miembros-de-una-red-mafiosa-en-Italia-20171004-0031.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Trump-afirma-que-cancelara-deuda-de-Puerto-Rico-20171004-0016.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Trump-lanza-papel-higienico-a-damnificados-en-Puerto-Rico--20171004-0010.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Trump-llega-a-Puerto-Rico-en-medio-de-criticas-de-la-poblacion-20171003-0031.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Que-postura-ha-tomado-EE.UU.-ante-la-situacion-en-Puerto-Rico-tras-el-huracan-Maria-20171003-0015.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Gobernador-de-Puerto-Rico-ofrece-balance-tras-huracan-Maria-20171002-0023.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Senadores-piden-a-Trump-ponerse-a-trabajar-en-Puerto-Rico-20171001-0046.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Trump-critica-labor-de-autoridades-de-P.-Rico-tras-huracan-Maria-20170930-0032.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Cadena-perpetua-para-31-participantes-de-golpe-fallido-en-Turquia-20171004-0033.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Erdogan-visita-Iran-para-reforzar-postura-sobre-referendo-kurdo-20171004-0015.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Erdogan-afirma-que-Turquia-ya-no-necesita-a-la-Union-Europea-20171001-0021.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Mas-de-15-anos-de-acuerdos-entre-Venezuela-y-Rusia-20171004-0035.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Maduro-y-Putin-fortalecen-lazos-de-cooperacion-tras-reunion-en-Moscu-20171004-0030.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Presidente-Maduro-Exigencia-de-levantar-bloqueo-contra-Cuba-es-un-canto-de-la-humanidad-20171004-0029.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Venezuela-busca-estabilizar-los-precios-del-crudo-20171004-0004.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Nicolas-Maduro-viajara-a-Rusia-Bielorrusia-y-Turquia-20171002-0062.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Presidente-Maduro-inicia-gira-relampago-internacional-20171003-0023.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Culmina-celebracion-de-Semana-Mundial-del-Espacio-2017-de-Cuba-20171004-0041.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Honduras-activa-alerta-amarilla-ante-fuertes-lluvias-20171004-0044.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Ministro-boliviano-denuncia-injerencia-de-Luis-Almagro-ante-OEA-20171004-0046.html,Cuba (Español),WORLD
teleSUR TV,https://www.telesurtv.net/news/Congreso-de-EE.UU.-aprueba-la-Nica-Act-ahora-pasara-al-Senado-20171003-0040.html,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2069161-el-presidente-catalan-reitero-su-pedido-de-dialogo-con-madrid-y-acuso-a-rajoy-nos-trata-como-criminales,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2068966-el-rey-le-advirtio-a-una-cataluna-fuera-de-control-que-el-pais-seguira-unido,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2068971-en-su-propio-23-de-febrero-el-rey-mostro-una-firmeza-hasta-ahora-desconocida,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2068967-cacerolazos-y-pedidos-de-independencia-tras-el-discurso-de-felipe-vi,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2068893-el-presidente-del-gobierno-de-cataluna-dijo-que-declarara-la-independencia-en-cuestion-de-dias,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2069070-donald-trump-puerto-rico-huracan-maria-papel-higienico-ayuda,Cuba (Español),WORLD
LA NACION (Argentina),http://www.lanacion.com.ar/2068104-trump-endurece-el-tono-y-ataca-a-las-autoridades-de-puerto-rico,Cuba (Español),WORLD
Granma Internacional,http://www.granma.cu/mundo/2017-10-04/anuncian-en-cataluna-proxima-declaracion-de-independencia-04-10-2017-11-10-13,Cuba (Español),WORLD
Granma Internacional,http://www.granma.cu/mundo/2017-10-04/denuncian-en-nicaragua-violacion-de-soberania-por-la-nica-act-04-10-2017-07-10-16,Cuba (Español),WORLD
La Gaceta Tucumán,http://www.lagaceta.com.ar/nota/746851/actualidad/rey-espana-pide-asegurar-el-orden-constitucional-ante-desafio-independentista-catalan.html,Cuba (Español),WORLD
El Observador,http://www.elobservador.com.uy/puigdemont-critico-discurso-del-rey-y-reclamo-mediacion-y-dialogo-n1127698,Cuba (Español),WORLD
El Observador,http://www.elobservador.com.uy/el-bautismo-politico-felipe-vi-n1127350,Cuba (Español),WORLD
El Observador,http://www.elobservador.com.uy/rey-espana-los-catalanes-estuvieron-al-margen-la-democracia-n1127234,Cuba (Español),WORLD
El Observador,http://www.elobservador.com.uy/fuertes-vientos-mas-pelusa-los-arboles-irritacion-asegurada-n1127545,Cuba (Español),WORLD
Los Andes (Argentina),http://losandes.com.ar/article/view?slug=con-un-discurso-arriesgado-el-rey-felipe-vi-puso-en-juego-su-autoridad-y-su-corona,Cuba (Español),WORLD
Los Andes (Argentina),http://losandes.com.ar/article/view?slug=el-rey-acuso-a-puigdemont-de-quebrar-el-orden-institucional,Cuba (Español),WORLD
Los Andes (Argentina),http://losandes.com.ar/article/el-rey-de-espana-acusa-a-dirigentes-catalanes-de-situarse-al-margen-de-la-democracia,Cuba (Español),WORLD
Los Andes (Argentina),http://losandes.com.ar/article/huelga-general-en-cataluna-por-la-represion-policial-durante-el-referendum,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/europa/presidente-cataluna-me-asombraria-espana-ordena-mi-encarcelamiento-noticia-463049,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/europa/principales-puntos-discurso-rey-espana-felipe-vi-cataluna-noticia-462854,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/criticas-y-politicos-catalanes-al-discurso-del-rey-felipe-noticia-462917,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/europa/carles-puigdemont-cataluna-declarara-independencia-espana-cuestion-dias-bbc-noticia-462882,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/desastres/devastado-luce-puerto-rico-visita-trump-fotos-noticia-462899,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/actualidad/trump-llego-puerto-rico-evaluar-reconstruccion-huracan-maria-noticia-462748,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/desastres/gobernador-puerto-rico-admite-hay-salir-emergencia-noticia-462380,Cuba (Español),WORLD
El Comercio,http://elcomercio.pe/mundo/actualidad/trump-puerto-rico-son-mediocres-quieren-otros-hagan-noticia-462064,Cuba (Español),WORLD
BBC Mundo,http://www.bbc.com/mundo/noticias-internacional-41500414,Cuba (Español),WORLD
BBC Mundo,http://www.bbc.com/mundo/media-41498650,Cuba (Español),WORLD
BBC Mundo,http://www.bbc.com/mundo/media-41498643,Cuba (Español),WORLD
BBC Mundo,http://www.bbc.com/mundo/noticias-internacional-41492922,Cuba (Español),WORLD
BBC Mundo,http://www.bbc.com/mundo/noticias-internacional-41492921,Cuba (Español),WORLD
BBC Mundo,http://www.bbc.com/mundo/noticias-america-latina-41492473,Cuba (Español),WORLD
Télam,http://www.telam.com.ar/notas/201710/209718-cataluna-le-puso-fecha-a-posible-independencia-unilateral-tras-el-irresponsable-discurso-del-rey.html,Cuba (Español),WORLD
Télam,http://www.telam.com.ar/notas/201710/209619-con-cataluna-en-ebullicion-el-rey-acusa-y-advierte-a-los-independentistas.html,Cuba (Español),WORLD
Télam,http://www.telam.com.ar/notas/201710/209502-el-rey-felipe-hablara-a-la-nacion-sobre-cataluna.html,Cuba (Español),WORLD
Télam,http://www.telam.com.ar/notas/201710/209628-bolivia-evo-reeleccion.html,Cuba (Español),WORLD
Crónica Viva,http://www.cronicaviva.com.pe/tag/ignorar-a-millones-de-catalanes/,Cuba (Español),WORLD
Crónica Viva,http://www.cronicaviva.com.pe/espana-discurso-del-rey-felipe-vi-recrudecio-cacerolazos-y-marchas-en-cataluna-video/,Cuba (Español),WORLD
Crónica Viva,http://www.cronicaviva.com.pe/espana-ante-crisis-por-cataluna-el-rey-felipe-vi-se-dirigira-al-pais-este-martes/,Cuba (Español),WORLD
Clarín.com,https://www.clarin.com/mundo/referendum-cataluna-madrid-manda-ejercito-apoyar-policia-rey-pide-medidas-emergencia_0_rk9YUIM3b.html,Cuba (Español),WORLD
Clarín.com,https://www.clarin.com/mundo/rey-espana-acusa-gobierno-catalan-quebrar-orden-constitucional_0_SyWEQPWhW.html,Cuba (Español),WORLD
Clarín.com,https://www.clarin.com/mundo/donald-trump-arrojo-rollos-papel-higienico-afectados-huracan_0_ByivPIM3W.html,Cuba (Español),WORLD
Clarín.com,https://www.clarin.com/sociedad/actividades-pais-larga-semana-mundial-espacio_0_rk3HRFG3Z.html,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/parlamento-catalan-podria-reunirse-lunes-declarar-la-independencia/,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/rey-acusa-cataluna-deslealtad-jornada-marcada-protestas/,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/presidente-del-gobierno-cataluna-dice-declarara-la-independencia-cuestion-dias/,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/rey-de-espana-acusa-a-los-dirigentes-catalanes-de-situarse-al-margen-del-derecho-y-de-la-democracia/,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/presidente-trump-plantea-eliminar-deuda-puerto-rico/,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/trump-visita-puerto-rico-minimiza-danos-tras-paso-huracan-maria/,Cuba (Español),WORLD
LaTercera,http://www.latercera.com/noticia/trump-llega-puerto-rico-medio-criticas-gestion/,Cuba (Español),WORLD
La Prensa de Honduras,http://www.laprensa.hn/mundo/1113874-410/carles_puigdemont-catalu%C3%B1a-referendum,Cuba (Español),WORLD
La Prensa de Honduras,http://www.laprensa.hn/mundo/1113858-410/miles-se-toman-las-calles-de-catalu%C3%B1a-para-denunciar-la-actuaci%C3%B3n-policial,Cuba (Español),WORLD
La Prensa de Honduras,http://www.laprensa.hn/honduras/1113669-410/gerardo_simon-becarios_hondure%C3%B1os-puerto_rico-huracan_mar%C3%ADa,Cuba (Español),WORLD
La Prensa de Honduras,http://www.laprensa.hn/mundo/1113618-410/donald_trump-huracan_mar%C3%ADa-melania_trump-puerto_rico-casa_blanca,Cuba (Español),WORLD
La Prensa de Honduras,http://www.laprensa.hn/honduras/1113793-410/video-alertas-tormentas-lluvias-honduras,Cuba (Español),WORLD
La Prensa de Honduras,http://www.laprensa.hn/honduras/1113903-410/depresion_tropical-honduras-lluvias-tormentas-ciclon,Cuba (Español),WORLD
Huffington Post Mexico,http://www.huffingtonpost.com.mx/2017/10/04/presidente-regional-catalan-dice-que-declararan-la-independencia-en-dias_a_23232294/,Cuba (Español),WORLD
Huffington Post Mexico,http://www.huffingtonpost.com.mx/2017/10/03/felipe-vi-nos-sentimos-orgullosos-de-lo-que-somos_a_23231578/,Cuba (Español),WORLD
Huffington Post Mexico,http://www.huffingtonpost.com.mx/2017/10/02/a-trump-se-le-ocurre-dedicar-un-trofeo-de-golf-a-las-victimas-en-puerto-rico_a_23229185/?utm_hp_ref=mx-homepage,Cuba (Español),WORLD
Huffington Post Mexico,http://www.huffingtonpost.com.mx/2017/10/03/trump-le-dice-a-puerto-rico-que-eu-ha-gastado-mucho-dinero-en-la-isla_a_23231380/,Cuba (Español),WORLD
RPP,http://rpp.pe/mundo/espana/diversos-partidos-respaldan-el-discurso-del-rey-sobre-cataluna-noticia-1080520,Cuba (Español),WORLD
RPP,http://rpp.pe/mundo/espana/el-rey-felipe-de-espana-el-gobierno-de-cataluna-ha-quebrantado-los-principios-democraticos-de-todo-estado-de-derecho-noticia-1080424,Cuba (Español),WORLD
RPP,http://rpp.pe/mundo/latinoamerica/se-elevo-a-34-la-cifra-de-muertos-tras-el-paso-del-huracan-maria-por-puerto-rico-noticia-1080504,Cuba (Español),WORLD
RPP,http://rpp.pe/mundo/europa/recep-tayyip-erdogan-turquia-ya-no-necesita-ser-miembro-de-la-union-europea-noticia-1080052,Cuba (Español),WORLD
Voz de América,https://www.voanoticias.com/a/rey-de-espana-felipe-sexto-barcelona-cataluna-referendum/4055815.html,Cuba (Español),WORLD
Voz de América,https://www.voanoticias.com/a/4051736.html,Cuba (Español),WORLD
RCN Radio,http://www.rcnradio.com/internacional/el-rey-de-espana-contribuyo-al-distanciamiento-con-cataluna/,Cuba (Español),WORLD
RCN Radio,http://www.rcnradio.com/nacional/defensoria-colmbiana-oea-trabajaran-restablecer-tribunal-supremo-venezuela/,Cuba (Español),WORLD
Reuters España,https://es.reuters.com/article/topNews/idESKCN1C915D-OESTP,Cuba (Español),WORLD
LARED21,http://www.lr21.com.uy/mundo/1346954-puigdemont-cataluna-independencia-parlament-huelga-general-represion,Cuba (Español),WORLD
LARED21,http://www.lr21.com.uy/mundo/1346909-rey-espana-catalunya-referendo-independentista-1-octubre,Cuba (Español),WORLD
LARED21,http://www.lr21.com.uy/mundo/1346958-trump-puerto-rico-maria-catastrofe-katrina-deuda,Cuba (Español),WORLD
LARED21,http://www.lr21.com.uy/mundo/1346902-trump-puerto-rico-huracan-maria,Cuba (Español),WORLD
LARED21,http://www.lr21.com.uy/comunidad/1346703-trump-dice-que-puerto-rico-quiere-todo-hecho,Cuba (Español),WORLD
LARED21,http://www.lr21.com.uy/mundo/1346992-maduro-rusia-trump-venezuela-eeuu-intervencionismo,Cuba (Español),WORLD
euronews,http://es.euronews.com/2017/10/04/discurso-completo-del-rey-felipe-vi-sobre-el-desafio-independentista-en,Cuba (Español),WORLD
euronews,http://es.euronews.com/2017/10/04/mensaje-oculto-detras-del-discurso-del-rey-sobre-cataluna,Cuba (Español),WORLD
euronews,http://es.euronews.com/2017/10/03/el-rey-de-espana-critica-el-desafio-soberanista,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/internacional/cataluna-golpe-1981-dos-reyes-dos-crisis-dos-discursos_672549,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/internacional/felipe-pide-asegurar-orden-constitucional-ante-desafio-catalan_672548,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/internacional/trump-pedira-congreso-unos-29000-millones-para-puerto-rico_672608,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/internacional/trump-llega-puerto-rico-medio-criticas-gestion-tras-huracan_672504,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/internacional/cadena-perpetua-para-personas-por-planear-muerte-erdogan_672623,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/economia/rusia-dispuesta-reestructurar-pago-deuda-venezolana_672590,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/politica/maduro-converso-sobre-temas-economicos-con-autoridades-argelinas_672467,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/politica/maduro-reunira-con-putin-gira-por-rusia-bielorrusia-turquia_672431,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/politica/nicolas-maduro-viajara-proximo-miercoles-rusia_672355,Cuba (Español),WORLD
El Universal (Venezuela),http://www.eluniversal.com/noticias/internacional/temer-dice-que-sabra-lidiar-con-una-nueva-denuncia-que-busca-parar-brasil_672472,Cuba (Español),WORLD
La Prensa Austral,http://laprensaaustral.cl/internacional/rey-de-espana-autoridades-de-cataluna-demostraron-una-deslealtad-inadmisible/,Cuba (Español),WORLD
Cuarto Poder,http://www.cuartopoder.mx/catalunaseguirasiendodeespana-219016.html,Cuba (Español),WORLD
Cinco Días,https://cincodias.elpais.com/cincodias/2017/10/04/companias/1507101961_684758.html,Cuba (Español),WORLD
RFI,http://es.rfi.fr/europa/20171004-rajoy-es-el-peor-lider-en-el-peor-sitio-en-el-peor-momento-de-la-historia,Cuba (Español),WORLD
RFI,http://es.rfi.fr/europa/20171004-reacciones-contrastadas-tras-el-discurso-del-rey,Cuba (Español),WORLD
RFI,http://es.rfi.fr/europa/20171003-felipe-vi-pidio-al-estado-defender-el-orden-constitucional-en-espana,Cuba (Español),WORLD
RFI,http://es.rfi.fr/americas/20171004-trump-relativiza-la-situacion-de-puerto-rico-tras-el-paso-de-maria,Cuba (Español),WORLD
RadioFórmula,http://www.radioformula.com.mx/notas.asp?Idn=717140&amp;idFC=2017,Cuba (Español),WORLD
RadioFórmula,http://www.radioformula.com.mx/notas.asp?Idn=716997&amp;idFC=2017,Cuba (Español),WORLD
RadioFórmula,http://www.radioformula.com.mx/notas.asp?Idn=717173&amp;idFC=2017,Cuba (Español),WORLD
RadioFórmula,http://www.radioformula.com.mx/notas.asp?Idn=717011&amp;idFC=2017,Cuba (Español),WORLD
RadioFórmula,http://www.radioformula.com.mx/notas.asp?Idn=716664&amp;idFC=2017,Cuba (Español),WORLD
RadioFórmula,http://www.radioformula.com.mx/notas.asp?Idn=717241&amp;idFC=2017,Cuba (Español),WORLD
Correo del Sur,http://correodelsur.com/mundo/20171004_felipe-vi-pide-garantizar-el-orden-legal.html,Cuba (Español),WORLD
El Liberal Digital,https://www.elliberal.com.ar/noticia/370612/felipe-vi-acuso-cataluna-romper-unidad-espana,Cuba (Español),WORLD
El Cronista,https://www.cronista.com/internacionales/Catalanes-se-endurecen-ante-el-discurso-del-rey-y-declararan-la-independencia-20171004-0043.html,Cuba (Español),WORLD
El Cronista,https://www.cronista.com/internacionales/Hablo-el-Rey-las-autoridades-catalanas-quieren-quebrar-la-unidad-de-Espana-20171003-0093.html,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/mundo/rey-acusa-la-generalitat-de-deslealtad-inadmisible,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/mundo/documento-discurso-integro-del-rey-de-espana-sobre-cataluna,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/mundo/rey-de-espana-se-dirigira-al-pais-en-plena-crisis-catalana,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/mundo/trump-visita-puerto-rico-y-empeora-las-criticas,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/mundo/trump-busca-excusas-alcaldesa-de-san-juan,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/mundo/quieren-que-se-les-haga-todo-trump-puertorriquenos,Cuba (Español),WORLD
El Universal,http://www.eluniversal.com.mx/estados/emiten-alerta-azul-por-depresion-tropical-16-en-qroo,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/internacional/exige-unidad-nacional,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/internacional/europa/discurso-del-rey-felipe-vi-recurso-extraordinario-espana,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/internacional/norteamerica/trump-compara-muertos-del-huracan-puerto-rico-los-katrina,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/internacional/norteamerica/trump-llega-puerto-rico-medio-polemica,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/internacional/medio-oriente/cadena-perpetua-34-militares-intentaron-asesinar-erdogan,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/qroo/gobierno-quintana-roo-emite-alerta-azul-depresion-tropical,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/merida/depresion-tropical-ruta-la-peninsula,Cuba (Español),WORLD
El Diario de Yucatán,http://yucatan.com.mx/internacional/america-latina/nicaragua-decreta-alerta-amarilla-depresion-tropical-caribe,Cuba (Español),WORLD
TN - Todo Noticias,http://tn.com.ar/internacional/el-presidente-de-cataluna-dijo-que-declararan-la-independencia-en-dias_824872,Cuba (Español),WORLD
La Nación.com.py,http://www.lanacion.com.py/mundo/2017/10/04/presidente-regional-catalan-dice-a-la-bbc-que-declarara-la-independencia/,Cuba (Español),WORLD
El Diario Ecuador,http://www.eldiario.ec/noticias-manabi-ecuador/449927-lo-de-cataluna-es-deslealtad/,Cuba (Español),WORLD
El Diario Ecuador,http://www.eldiario.ec/noticias-manabi-ecuador/449919-trump-tiro-rollos-de-papel-a-damnificados/,Cuba (Español),WORLD
